"","Accession","log2_foldchange","foldchange","AveExpr","t","p_value","adj_p_value","q_value","B","description","exp_q.value_combined","sum_pep_score","coverage_percent","num_peptides","num_psms","num_unique_peptides","num_aas","mw_kda","calc_pi","biological_process","cellular_component","molecular_function","entrez_gene_id","ensembl_gene_id","gene_symbol","reactome_pathways","wikipathways"
"2767","P97765",-0.0529746177236561,-1.0374016847195,22.3869199829267,0.324262923360935,0.749474217205745,0.999721833650411,0.999721833650411,-4.75989660808557,"WW domain-binding protein 2 OS=Mus musculus OX=10090 GN=Wbp2 PE=1 SV=1",0,29.777,33,7,22,7,261,28,6.33,"signal transduction;other biological processes","nucleus;other cell component","signal transduction activity or receptor binding;nucleic acid binding activity;other molecular function","22378","ENSMUSG00000034341","Wbp2",NA,NA
"2768","P18760",0.0529629893596919,1.03739332312165,27.7029224080255,-0.390091875520796,0.701043072222841,0.999721833650411,0.999721833650411,-4.752429152131,"Cofilin-1 OS=Mus musculus OX=10090 GN=Cfl1 PE=1 SV=3",0,169.902,63,12,211,9,166,18.5,8.09,"cell cycle OR cell proliferation;cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;transport;developmental processes;other biological processes","non-structural extracellular;plasma membrane;other membranes;cytosol;cytoskeleton;mitochondrion;nucleus;other cell component","signal transduction activity or receptor binding;cytoskeletal activity;other molecular function","12631","ENSMUSG00000056201","Cfl1",NA,"G13 Signaling Pathway; Regulation of Actin Cytoskeleton"
"2769","Q8BHN3",0.0528584611608025,1.03731816314375,24.9614915815507,-0.473073359394298,0.641843085913814,0.999721833650411,0.999721833650411,-4.74111789375236,"Neutral alpha-glucosidase AB OS=Mus musculus OX=10090 GN=Ganab PE=1 SV=1",0,340.045,45,31,282,31,944,106.8,6.06,"protein metabolism;other metabolic processes","ER/Golgi;other cell component","other molecular function","14376","ENSMUSG00000071650","Ganab",NA,NA
"2770","Q9CQQ7",0.0528574286583776,1.03731742076015,28.8199533204589,-0.445356535552168,0.661368254955501,0.999721833650411,0.999721833650411,-4.74512923439733,"ATP synthase F(0) complex subunit B1, mitochondrial OS=Mus musculus OX=10090 GN=Atp5pb PE=1 SV=1",0,275.342,49,16,626,16,256,28.9,9.06,"other metabolic processes;transport","other membranes;mitochondrion;nucleus","transporter activity;other molecular function","11950","ENSMUSG00000000563","Atp5pb","Formation of ATP by chemiosmotic coupling; Cristae formation","Oxidative phosphorylation; Electron Transport Chain"
"2771","Q8C7X2",-0.0528497217478829,-1.03731187940114,23.2237746940386,0.400185730366345,0.693725977802172,0.999721833650411,0.999721833650411,-4.75116569215828,"ER membrane protein complex subunit 1 OS=Mus musculus OX=10090 GN=Emc1 PE=1 SV=1",0,133.505,22,16,70,16,997,111.5,7.43,NA,"other membranes;ER/Golgi;other cell component",NA,"230866","ENSMUSG00000078517","Emc1",NA,NA
"2772","Q3TPM3",0.0527841743314745,1.0372647512367,21.485962480587,-0.197887365873729,0.845349305826951,0.999721833650411,0.999721833650411,-4.7704307600784,"Cullin-1 (Fragment) OS=Mus musculus OX=10090 GN=Cul1 PE=1 SV=1",0,63.297,14,9,37,9,699,80.5,7.28,"protein metabolism;other metabolic processes",NA,"other molecular function",NA,"ENSMUSG00000029686","Cul1",NA,NA
"2773","E9QJY0",-0.0527610664170659,-1.03724813730759,18.6231091500272,0.357220370634033,0.725077856999106,0.999721833650411,0.999721833650411,-4.75632594182303,"Cationic amino acid transporter 2 OS=Mus musculus OX=10090 GN=Slc7a2 PE=1 SV=1",0.015,1.973,1,1,1,1,674,73.6,7.42,"transport","plasma membrane;other membranes","transporter activity",NA,"ENSMUSG00000031596","Slc7a2",NA,NA
"2774","O88441",-0.0526399312862651,-1.03716104896915,24.9583715907993,0.442942735140764,0.663080823532761,0.999721833650411,0.999721833650411,-4.74546754777496,"Metaxin-2 OS=Mus musculus OX=10090 GN=Mtx2 PE=1 SV=1",0,128.854,32,7,125,7,263,29.7,5.63,"cell organization and biogenesis;transport","other membranes;mitochondrion;nucleus;other cell component",NA,"53375","ENSMUSG00000027099","Mtx2",NA,NA
"2775","J3QJX3",0.0526147755510884,1.03714296453656,17.6623843602472,-0.194196964363301,0.848808854729164,0.999721833650411,0.999721833650411,-4.67281900383371,"Protein sel-1 homolog 1 OS=Mus musculus OX=10090 GN=Sel1l PE=1 SV=1",0,9.446,2,1,3,1,740,82.4,6.02,NA,NA,NA,NA,"ENSMUSG00000020964","Sel1l",NA,NA
"2776","Q8VEJ9",-0.0525636856829692,-1.03710623705253,21.0060218140101,0.371653761108013,0.714486520958097,0.999721833650411,0.999721833650411,-4.75465603881538,"Vacuolar protein sorting-associated protein 4A OS=Mus musculus OX=10090 GN=Vps4a PE=1 SV=1",0,27.937,15,7,25,7,437,48.9,7.8,"cell cycle OR cell proliferation;cell organization and biogenesis;protein metabolism;other metabolic processes;transport;developmental processes;other biological processes","plasma membrane;other membranes;cytosol;cytoskeleton;nucleus;other cytoplasmic organelle;other cell component","other molecular function","116733","ENSMUSG00000031913","Vps4a","Endosomal Sorting Complex Required For Transport (ESCRT); Sealing of the nuclear envelope (NE) by ESCRT-III",NA
"2777","Q6PAM0",0.0522102596105434,1.03685220173635,18.8474501189584,-0.309187879503497,0.76116545216653,0.999721833650411,0.999721833650411,-4.74068430996545,"5'-AMP-activated protein kinase subunit beta-2 OS=Mus musculus OX=10090 GN=Prkab2 PE=1 SV=1",0,22.515,18,2,4,2,271,30.2,6.46,"protein metabolism;other metabolic processes;other biological processes","plasma membrane;other membranes;cytosol;nucleus;other cell component","kinase activity;other molecular function","108097","ENSMUSG00000038205","Prkab2","TP53 Regulates Metabolic Genes; Macroautophagy; Regulation of TP53 Activity through Phosphorylation; Carnitine metabolism; Energy dependent regulation of mTOR by LKB1-AMPK; AMPK inhibits chREBP transcriptional activation activity",NA
"2778","Q9D880",-0.0520038026615843,-1.03670383356439,24.1606958744753,0.387162230369978,0.703172475705214,0.999721833650411,0.999721833650411,-4.75278998893066,"Mitochondrial import inner membrane translocase subunit TIM50 OS=Mus musculus OX=10090 GN=Timm50 PE=1 SV=1",0,151.481,34,9,130,9,353,39.8,8.13,"cell organization and biogenesis;protein metabolism;other metabolic processes;transport;signal transduction","other membranes;mitochondrion;nucleus","signal transduction activity or receptor binding;other molecular function","66525","ENSMUSG00000003438","Timm50",NA,NA
"2779","H3BIX7",-0.051869006437073,-1.03660697509426,19.9901728248248,0.283711843525338,0.779866539961413,0.999721833650411,0.999721833650411,-4.76382474482284,"Calcium-transporting ATPase OS=Mus musculus OX=10090 GN=Atp2c1 PE=1 SV=1",0,26.287,4,3,8,3,926,101.2,7.44,"transport","other membranes","transporter activity;other molecular function",NA,"ENSMUSG00000032570","Atp2c1",NA,NA
"2780","P23242",-0.0518506903420786,-1.03659381467521,25.6270422219884,0.299557983675437,0.767943510250655,0.999721833650411,0.999721833650411,-4.76235105819892,"Gap junction alpha-1 protein OS=Mus musculus OX=10090 GN=Gja1 PE=1 SV=2",0,213.839,33,10,223,10,382,43,8.76,"cell-cell signaling;cell cycle OR cell proliferation;cell organization and biogenesis;stress response;transport;developmental processes;signal transduction;other biological processes","plasma membrane;other membranes;cytosol;cytoskeleton;mitochondrion;ER/Golgi;nucleus;other cytoplasmic organelle;other cell component","signal transduction activity or receptor binding;transporter activity;cytoskeletal activity;other molecular function","14609","ENSMUSG00000050953","Gja1","Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane; RHOQ GTPase cycle; Formation of annular gap junctions; Gap junction assembly; Regulation of gap junction activity","Spinal Cord Injury; Myometrial Relaxation and Contraction Pathways; Calcium Regulation in the Cardiac Cell; EGFR1 Signaling Pathway"
"2781","Q9CPU4",0.05183954064508,1.03658580351419,23.3150846507285,-0.416600132638589,0.68189325217904,0.999721833650411,0.999721833650411,-4.74904428321265,"Microsomal glutathione S-transferase 3 OS=Mus musculus OX=10090 GN=Mgst3 PE=1 SV=1",0,91.317,35,4,125,4,153,16.9,9.5,"other metabolic processes;other biological processes","other membranes;ER/Golgi;nucleus;other cell component","other molecular function","66447","ENSMUSG00000026688","Mgst3","Glutathione conjugation; Aflatoxin activation and detoxification","Metapathway biotransformation; Oxidative Stress and Redox Pathway"
"2782","Q9CR95",-0.0518318464653582,-1.03658027521058,24.6107073764541,0.418288517926555,0.680680873929198,0.999721833650411,0.999721833650411,-4.74882139308678,"Adaptin ear-binding coat-associated protein 1 OS=Mus musculus OX=10090 GN=Necap1 PE=1 SV=2",0,88.965,39,7,145,7,275,29.6,6.38,"transport","plasma membrane;other membranes",NA,"67602","ENSMUSG00000030327","Necap1","Golgi Associated Vesicle Biogenesis; Cargo recognition for clathrin-mediated endocytosis",NA
"2783","P70188",-0.0518231200099351,-1.0365740052478,16.2218274897423,0.347101108014835,0.733673241546563,0.999721833650411,0.999721833650411,-4.75720050900576,"Kinesin-associated protein 3 OS=Mus musculus OX=10090 GN=Kifap3 PE=1 SV=1",0,14.258,3,1,4,1,793,91.2,5.11,"cell organization and biogenesis;other biological processes","plasma membrane;other membranes;cytosol;cytoskeleton;ER/Golgi;nucleus;other cell component","cytoskeletal activity;other molecular function","16579","ENSMUSG00000026585","Kifap3","MHC class II antigen presentation; COPI-dependent Golgi-to-ER retrograde traffic; Kinesins; Intraflagellar transport",NA
"2784","A0A0R4J0I9",0.051570388694028,1.03639243411881,24.9392221069112,-0.434085179910537,0.669381502683453,0.999721833650411,0.999721833650411,-4.74669381893446,"Prolow-density lipoprotein receptor-related protein 1 OS=Mus musculus OX=10090 GN=Lrp1 PE=1 SV=1",0,466.26,12,41,320,41,4545,504.4,5.36,"cell cycle OR cell proliferation;cell organization and biogenesis;protein metabolism;other metabolic processes;transport;developmental processes;signal transduction;other biological processes","plasma membrane;other membranes;other cytoplasmic organelle;other cell component","other molecular function","16971","ENSMUSG00000040249","Lrp1",NA,"Statin Pathway; Alzheimers Disease; Wnt Signaling Pathway NetPath"
"2785","Q8BFR5",-0.0515415470900251,-1.03637171531092,28.0512163421801,0.440330125916707,0.664936600586998,0.999721833650411,0.999721833650411,-4.74583172936284,"Elongation factor Tu, mitochondrial OS=Mus musculus OX=10090 GN=Tufm PE=1 SV=1",0,393.203,53,21,419,21,452,49.5,7.56,"protein metabolism;other metabolic processes;other biological processes","mitochondrion;other cell component","nucleic acid binding activity;other molecular function","233870","ENSMUSG00000073838","Tufm",NA,NA
"2786","Q8BKZ9",0.0515185982707607,1.03635522997109,26.4567316401236,-0.418505224380972,0.680525328328356,0.999721833650411,0.999721833650411,-4.74879272169743,"Pyruvate dehydrogenase protein X component, mitochondrial OS=Mus musculus OX=10090 GN=Pdhx PE=1 SV=1",0,144.755,30,13,194,13,501,54,7.75,"other metabolic processes","mitochondrion;other cell component","other molecular function","27402","ENSMUSG00000010914","Pdhx","Glyoxylate metabolism and glycine degradation; Regulation of pyruvate dehydrogenase (PDH) complex; Signaling by Retinoic Acid","Glycolysis and Gluconeogenesis; TCA Cycle"
"2787","A2AM57",0.0515184613824431,1.03635513163782,20.9820373889656,-0.293180887214128,0.772734824914931,0.999721833650411,0.999721833650411,-4.76295360020659,"Inversin OS=Mus musculus OX=10090 GN=Invs PE=4 SV=1",0.038,1.393,1,1,2,1,1062,117.1,9.17,"other biological processes",NA,NA,"16348","ENSMUSG00000028344","Invs",NA,"Wnt Signaling in Kidney Disease"
"2788","Q9CPP6",0.0514987741101756,1.03634098944848,26.0074124817893,-0.500531662039953,0.62276137475913,0.999721833650411,0.999721833650411,-4.73691545547948,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Mus musculus OX=10090 GN=Ndufa5 PE=1 SV=3",0,143.692,51,7,196,7,116,13.4,8.1,"cell organization and biogenesis;other metabolic processes","other membranes;mitochondrion;other cell component","other molecular function","68202","ENSMUSG00000023089","Ndufa5","RHOG GTPase cycle; Complex I biogenesis","Oxidative phosphorylation; Electron Transport Chain"
"2789","Q7TR59",-0.0514825322133206,-1.03632932236138,17.0789128688878,0.168837391060136,0.867915696590919,0.999721833650411,0.999721833650411,-4.77212379814884,"Olfactory receptor OS=Mus musculus OX=10090 GN=Olfr1101 PE=3 SV=1",0.016,1.952,4,1,7,1,310,34.8,8.1,"signal transduction;other biological processes","plasma membrane;other membranes","other molecular function","258584","ENSMUSG00000075167","Olfr1101","Olfactory Signaling Pathway",NA
"2790","P39688",0.0514377458153632,1.03629715150356,24.2298685311403,-0.383272425435421,0.706003675039474,0.999721833650411,0.999721833650411,-4.75326499967,"Tyrosine-protein kinase Fyn OS=Mus musculus OX=10090 GN=Fyn PE=1 SV=4",0,130.045,32,14,125,7,537,60.6,6.67,"cell cycle OR cell proliferation;cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;developmental processes;signal transduction;other biological processes","plasma membrane;other membranes;cytosol;cytoskeleton;mitochondrion;ER/Golgi;nucleus;other cytoplasmic organelle;other cell component","signal transduction activity or receptor binding;cytoskeletal activity;kinase activity;other molecular function","14360","ENSMUSG00000019843","Fyn","Ephrin signaling; RAF/MAP kinase cascade; PIP3 activates AKT signaling; PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling; Regulation of KIT signaling; NTRK2 activates RAC1; NCAM signaling for neurite out-growth; FCGR activation; EPHB-mediated forward signaling; CD209 (DC-SIGN) signaling; GPVI-mediated activation cascade; EPHA-mediated growth cone collapse; EPH-ephrin mediated repulsion of cells; CRMPs in Sema3A signaling; Sema3A PAK dependent Axon repulsion; SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion; Platelet Adhesion to exposed collagen; DAP12 signaling; CD28 dependent PI3K/Akt signaling; VEGFA-VEGFR2 Pathway; Regulation of signaling by CBL; DCC mediated attractive signaling; PECAM1 interactions; Nephrin family interactions; CD28 dependent Vav1 pathway; Signaling by ERBB2; CTLA4 inhibitory signaling; Dectin-2 family; Reelin signalling pathway","Primary Focal Segmental Glomerulosclerosis FSGS; IL-7 Signaling Pathway; IL-3 Signaling Pathway; IL-6 signaling Pathway; Kit Receptor Signaling Pathway; IL-2 Signaling Pathway; Alpha6-Beta4 Integrin Signaling Pathway; Integrin-mediated Cell Adhesion; Focal Adhesion"
"2791","Q8VDC0",-0.0514117230682416,-1.03627845936507,22.5308452188712,0.335974866297754,0.740771813484862,0.999721833650411,0.999721833650411,-4.75866642690974,"Probable leucine--tRNA ligase, mitochondrial OS=Mus musculus OX=10090 GN=Lars2 PE=1 SV=1",0,73.193,13,10,67,10,902,101.4,8.19,"protein metabolism;RNA metabolism OR transcription;other metabolic processes","mitochondrion","other molecular function","102436","ENSMUSG00000035202","Lars2",NA,NA
"2792","O70481",-0.0513516283449817,-1.03623529461543,22.6715163653882,0.256759352915667,0.800274401717195,0.999721833650411,0.999721833650411,-4.7661499881994,"E3 ubiquitin-protein ligase UBR1 OS=Mus musculus OX=10090 GN=Ubr1 PE=1 SV=2",0.019,1.794,1,1,1,1,1757,200.1,6.05,"protein metabolism;other metabolic processes;other biological processes","cytosol;other cell component","other molecular function","22222","ENSMUSG00000027272","Ubr1","Antigen processing: Ubiquitination & Proteasome degradation",NA
"2793","P70280",0.0513234111245957,1.0362150274121,20.9008226173999,-0.369029938283245,0.716407546228013,0.999721833650411,0.999721833650411,-4.75496440266266,"Vesicle-associated membrane protein 7 OS=Mus musculus OX=10090 GN=Vamp7 PE=1 SV=1",0,23.398,18,3,33,3,220,25,8.6,"cell organization and biogenesis;stress response;transport;developmental processes;other biological processes","plasma membrane;other membranes;ER/Golgi;other cytoplasmic organelle;other cell component","other molecular function","20955","ENSMUSG00000051412","Vamp7",NA,NA
"2794","P53026",-0.0512555165024011,-1.03616626327943,23.2709913621023,0.322787863234098,0.75057272776677,0.999721833650411,0.999721833650411,-4.76004851042853,"60S ribosomal protein L10a OS=Mus musculus OX=10090 GN=Rpl10a PE=1 SV=3",0,51.064,28,7,91,7,217,24.9,9.98,"protein metabolism;RNA metabolism OR transcription;other metabolic processes","cytosol;translational apparatus;other cell component","nucleic acid binding activity;other molecular function",NA,NA,"Rpl10a","L13a-mediated translational silencing of Ceruloplasmin expression; SRP-dependent cotranslational protein targeting to membrane; Major pathway of rRNA processing in the nucleolus and cytosol; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)",NA
"2795","P02533",-0.0512260315267241,-1.03614508692268,22.953422597559,0.122689970221626,0.90371115688664,0.999721833650411,0.999721833650411,-4.77429543268369,"CRAP Keratin, type I cytoskeletal 14 OS=Homo sapiens OX=9606 GN=KRT14 PE=1 SV=4",0,251.613,54,24,129,11,472,51.5,5.16,"cell organization and biogenesis;developmental processes;other biological processes","cytosol;cytoskeleton;nucleus;other cell component","cytoskeletal activity;other molecular function","3861","ENSG00000186847","KRT14","Formation of the cornified envelope; Type I hemidesmosome assembly","Corticotropin-releasing hormone signaling pathway"
"2796","Q9WUL6",0.0512042091542924,1.03612941419051,16.9173597626637,-0.122715001043322,0.903960523025622,0.999721833650411,0.999721833650411,-4.71009323660617,"Mitogen-activated protein kinase kinase kinase 14 OS=Mus musculus OX=10090 GN=Map3k14 PE=1 SV=1",0.037,1.408,3,1,6,1,942,103,7.5,"protein metabolism;other metabolic processes;stress response;signal transduction;other biological processes","cytosol;nucleus;other cell component","enzyme regulator activity;kinase activity;other molecular function","53859","ENSMUSG00000020941","Map3k14","Dectin-1 mediated noncanonical NF-kB signaling; NIK-->noncanonical NF-kB signaling; TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway; CD28 dependent PI3K/Akt signaling","EBV LMP1 signaling; MicroRNAs in Cardiomyocyte Hypertrophy; TNF-alpha NF-kB Signaling Pathway; IL-1 Signaling Pathway; MAPK signaling pathway; EGFR1 Signaling Pathway; Insulin Signaling"
