Accession,log2_foldchange,foldchange,AveExpr,t,p_value,adj_p_value,q_value,B,description,exp_q-value_combined,sum_pep_score,coverage_percent,num_peptides,num_psms,num_unique_peptides,num_aas,mw_kda,calc_pi,biological_process,cellular_component,molecular_function,entrez_gene_id,ensembl_gene_id,gene_symbol,reactome_pathways,wikipathways
Q80SW1,0.10053255650708337,1.0721691700678508,27.125290920632285,0.6057585318286542,0.5522324780702462,0.667182156981864,0.24122126853439563,-6.622315121211717,S-adenosylhomocysteine hydrolase-like protein 1 OS=Mus musculus OX=10090 GN=Ahcyl1 PE=1 SV=1,0,247.876,35,23,345,12,530,58.9,6.89,cell organization and biogenesis;RNA metabolism OR transcription;other metabolic processes;transport;signal transduction;other biological processes,plasma membrane;other membranes;cytosol;ER/Golgi;other cell component,nucleic acid binding activity;other molecular function,229709,ENSMUSG00000027893,Ahcyl1,Ion homeostasis,One carbon metabolism and related pathways
P14148,-0.10028974995972817,-1.0719887384579925,24.14970145235461,-0.7410998232434453,0.46818540691988597,0.5875972519209828,0.21244716006330075,-6.529639699667038,60S ribosomal protein L7 OS=Mus musculus OX=10090 GN=Rpl7 PE=1 SV=2,0,72.63,43,12,100,12,270,31.4,10.89,protein metabolism;RNA metabolism OR transcription;other metabolic processes;other biological processes,cytosol;cytoskeleton;translational apparatus;other cell component,nucleic acid binding activity;other molecular function,19989,ENSMUSG00000043716,Rpl7,L13a-mediated translational silencing of Ceruloplasmin expression; SRP-dependent cotranslational protein targeting to membrane; Major pathway of rRNA processing in the nucleolus and cytosol; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),Cytoplasmic Ribosomal Proteins; mRNA processing
B2RUJ2,0.1001605336680953,1.071892729112669,19.380336271381054,0.39598223481973793,0.6967694033346832,0.7828193584623798,0.2830301690557802,-6.730314125152158,Erbb2ip protein OS=Mus musculus OX=10090 GN=Erbin PE=1 SV=1,0,32.264,6,6,20,3,1294,145,5.41,signal transduction;other biological processes,NA,signal transduction activity or receptor binding,59079,ENSMUSG00000021709,Erbin,NA,NLR Proteins; Alpha6-Beta4 Integrin Signaling Pathway
Q91V14,0.09994274443743834,1.0717309284087533,27.570979742600425,0.880768990032369,0.39004391425186336,0.5132430938452732,0.185564240392658,-6.415747976252794,Solute carrier family 12 member 5 OS=Mus musculus OX=10090 GN=Slc12a5 PE=1 SV=2,0,524.212,31,30,531,26,1138,126.2,6.74,cell-cell signaling;cell organization and biogenesis;stress response;transport;developmental processes;other biological processes,plasma membrane;other membranes;other cell component,transporter activity;other molecular function,57138,ENSMUSG00000017740,Slc12a5,Cation-coupled Chloride cotransporters,NA
Q2NL51,0.09994259015940443,1.0717308138006574,22.753521682111263,0.7335774847069283,0.472647116173431,0.5915218433913915,0.21386610528397904,-6.535253102176787,Glycogen synthase kinase-3 alpha OS=Mus musculus OX=10090 GN=Gsk3a PE=1 SV=2,0,118.488,23,8,97,5,490,51.6,8.81,cell-cell signaling;cell organization and biogenesis;protein metabolism;other metabolic processes;transport;developmental processes;signal transduction;other biological processes,cytosol;cytoskeleton;mitochondrion;nucleus;other cell component,signal transduction activity or receptor binding;kinase activity;other molecular function,606496,ENSMUSG00000057177,Gsk3a,NA,IL-5 Signaling Pathway; Chemokine signaling pathway; Glycogen Metabolism; IL-3 Signaling Pathway
Q9D0B5,0.09959932209584821,1.0714758415528634,20.348163636878503,0.28823494834295,0.7764573609564973,0.8448422030727654,0.30545467351601496,-6.768502477635946,Thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 3 OS=Mus musculus OX=10090 GN=Tstd3 PE=1 SV=1,0,34.154,27,3,21,3,157,17.3,8.13,NA,NA,other molecular function,77032,ENSMUSG00000028251,Tstd3,NA,NA
P09103,0.09955074159021748,1.0714397618823237,25.554594726532756,0.7500282834354265,0.4629226668151726,0.5824962419918885,0.2106028779987609,-6.522907161363723,Protein disulfide-isomerase OS=Mus musculus OX=10090 GN=P4hb PE=1 SV=2,0,216.746,51,23,256,23,509,57,4.88,protein metabolism;other metabolic processes;stress response;other biological processes,plasma membrane;other membranes;cytosol;cytoskeleton;ER/Golgi;other cell component,signal transduction activity or receptor binding;cytoskeletal activity;other molecular function,18453,ENSMUSG00000025130,P4hb,Collagen biosynthesis and modifying enzymes; Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs); Post-translational protein phosphorylation; VLDL assembly; Chylomicron assembly; Detoxification of Reactive Oxygen Species; Hedgehog ligand biogenesis; Interleukin-12 signaling; Interleukin-23 signaling,NA
P19246,0.09936316900439834,1.071300467258872,25.501877628623763,0.5583560061370305,0.5834760495432758,0.691572665037609,0.2500397137398557,-6.650553584114998,Neurofilament heavy polypeptide OS=Mus musculus OX=10090 GN=Nefh PE=1 SV=3,0,276.375,31,26,259,24,1090,116.9,5.81,cell organization and biogenesis;stress response;developmental processes;other biological processes,cytoskeleton;nucleus;other cell component,cytoskeletal activity;other molecular function,380684,ENSMUSG00000020396,Nefh,NA,NA
Q8C788,-0.09904777338917015,-1.071066289882652,19.992831880963802,-0.3715808336351241,0.7145398881792584,0.7972824743245915,0.2882593424063161,-6.740001205979167,Sorting nexin OS=Mus musculus OX=10090 GN=Snx18 PE=1 SV=1,0.009,2.036,3,1,1,1,615,67.7,6.46,cell cycle OR cell proliferation;cell organization and biogenesis;transport;other biological processes,non-structural extracellular;plasma membrane;other membranes;other cell component,other molecular function,170625,ENSMUSG00000042364,Snx18,NA,NA
Q7TSJ2,-0.09902549723464915,-1.071049752046658,28.847361574987275,-0.7977404793541722,0.43541237955057677,0.557557636661562,0.20158626694238413,-6.485651457881541,Microtubule-associated protein 6 OS=Mus musculus OX=10090 GN=Map6 PE=1 SV=2,0,899.743,74,62,1280,62,906,96.4,9.5,cell organization and biogenesis;transport;developmental processes;other biological processes,other membranes;cytoskeleton;ER/Golgi;other cell component,cytoskeletal activity;other molecular function,17760,ENSMUSG00000055407,Map6,NA,NA
Q62448,-0.09901488931228997,-1.0710418768058618,20.596089373372436,-0.6407600100839584,0.5297470423279113,0.646614644512975,0.23378503632041384,-6.600048870209769,Eukaryotic translation initiation factor 4 gamma 2 OS=Mus musculus OX=10090 GN=Eif4g2 PE=1 SV=2,0,60.426,14,8,32,8,906,102,7.14,cell organization and biogenesis;protein metabolism;other metabolic processes;developmental processes;other biological processes,cytosol;translational apparatus;other cell component,nucleic acid binding activity,13690,NA,Eif4g2,ISG15 antiviral mechanism,Translation Factors; mRNA processing; Exercise-induced Circadian Regulation
P09470,0.0989445613227744,1.0709896673063914,17.95189154333466,0.6738885911225105,0.5094354727646049,0.6272056226695745,0.22676765910029112,-6.50170698297352,Angiotensin-converting enzyme OS=Mus musculus OX=10090 GN=Ace PE=1 SV=3,0.001,4.287,1,1,1,1,1312,150.8,6.55,cell cycle OR cell proliferation;protein metabolism;other metabolic processes;transport;developmental processes;other biological processes,non-structural extracellular;plasma membrane;other membranes;cytoskeleton;other cytoplasmic organelle;other cell component,signal transduction activity or receptor binding;cytoskeletal activity;other molecular function,11421,ENSMUSG00000020681,Ace,Metabolism of Angiotensinogen to Angiotensins,ACE Inhibitor Pathway; Deregulation of the Renin Angiotensin system by Sars-CoV infection
J3QPY0,-0.0989334698317279,-1.0709814335311951,18.27259271990271,-0.415463625931422,0.6827098455568574,0.7718746865658463,0.27907309734613267,-6.722145934650563,RIKEN cDNA 1600014C10 gene OS=Mus musculus OX=10090 GN=1600014C10Rik PE=1 SV=1,0.001,4.545,18,1,3,1,55,5.6,8.98,NA,other membranes;cytosol;mitochondrion;ER/Golgi,NA,NA,ENSMUSG00000054676,1600014C10Rik,NA,NA
Q8BHK1,0.09862394134233554,1.0707516803976138,20.198446964304004,0.32232190210778755,0.7513789351965463,0.8253522533722184,0.2984080366399552,-6.61572017633777,Magnesium transporter NIPA1 OS=Mus musculus OX=10090 GN=Nipa1 PE=1 SV=1,0,14.576,5,1,5,1,323,34.1,8.37,transport,plasma membrane;other membranes;other cytoplasmic organelle,transporter activity,233280,ENSMUSG00000047037,Nipa1,Miscellaneous transport and binding events,NA
Q04899,-0.09855127248203743,-1.0706977477628965,16.651560710690124,-0.223475965573441,0.8256799972914559,0.8817689197758779,0.3188056142639361,-6.785719249713983,Cyclin-dependent kinase 18 OS=Mus musculus OX=10090 GN=Cdk18 PE=1 SV=1,0,36.767,14,5,39,3,451,51.8,8.51,cell cycle OR cell proliferation;protein metabolism;other metabolic processes,nucleus;other cell component,kinase activity;other molecular function,18557,ENSMUSG00000026437,Cdk18,NA,NA
P70245,0.09827945716840247,1.0704960387244613,18.95524675938099,0.7294324950935975,0.47511644537519326,0.5936695977246786,0.2146426308840033,-6.538323186590737,"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase OS=Mus musculus OX=10090 GN=Ebp PE=1 SV=3",0,15.2,5,1,12,1,230,26.2,7.56,other metabolic processes;developmental processes,other membranes;ER/Golgi;nucleus;other cell component,other molecular function,13595,ENSMUSG00000031168,Ebp,Cholesterol biosynthesis via desmosterol; Cholesterol biosynthesis via lathosterol,Cholesterol metabolism (includes both Bloch and Kandutsch-Russell pathways)
Q6PGF7,-0.09807572150433685,-1.070344875231077,21.8785163832336,-0.5156740356407947,0.6123537045939171,0.7164683553677305,0.2590408087775855,-6.674077851952025,Exocyst complex component 8 OS=Mus musculus OX=10090 GN=Exoc8 PE=1 SV=1,0,83.787,24,10,71,10,716,81,5.4,cell organization and biogenesis;transport;other biological processes,plasma membrane;other membranes;cytosol;other cytoplasmic organelle;other cell component,other molecular function,102058,ENSMUSG00000074030,Exoc8,VxPx cargo-targeting to cilium; Insulin processing,NA
G3UWN0,0.09745995100144356,1.069888128553612,18.772130915928084,0.6362073432351095,0.5326429566260118,0.6490865467109191,0.23467875833866805,-6.603012718640199,L-serine-phosphatidylethanolamine phosphatidyltransferase (Fragment) OS=Mus musculus OX=10090 GN=Ptdss2 PE=1 SV=8,0.046,1.239,4,1,1,1,190,22.5,5.5,other metabolic processes,other membranes;ER/Golgi,other molecular function,NA,ENSMUSG00000025495,Ptdss2,NA,NA
B5B2N2,0.09688288779267396,1.069460269858595,21.036836293637275,0.4478698287335185,0.6598980020888439,0.7542511677007347,0.2727012729017963,-6.707419998031081,Nuclear factor of activated T-cells c1 isoform IA-IXL OS=Mus musculus OX=10090 GN=Nfatc1 PE=1 SV=1,0.047,1.23,1,1,3,1,939,101.5,7.05,signal transduction;other biological processes,nucleus;other cell component,nucleic acid binding activity;other molecular function,18018,ENSMUSG00000033016,Nfatc1,NA,Heart Development
Q80YA9,0.09657678112444756,1.0692333790860393,23.215954847125936,0.37956254000803663,0.708708040799849,0.7933415060317847,0.28683447610721546,-6.736899241934332,Connector enhancer of kinase suppressor of ras 2 OS=Mus musculus OX=10090 GN=Cnksr2 PE=1 SV=1,0,204.179,24,19,102,19,1032,117.3,6.79,cell organization and biogenesis;signal transduction;other biological processes,plasma membrane;other membranes;other cell component,other molecular function,245684,ENSMUSG00000025658,Cnksr2,MAP2K and MAPK activation,NA
P51175,0.09647585822146709,1.0691585840952653,21.245168014518715,0.6478287333141224,0.5252679477023298,0.6422838913729078,0.23221924239858271,-6.595407057341902,Protoporphyrinogen oxidase OS=Mus musculus OX=10090 GN=Ppox PE=1 SV=1,0,84.029,21,6,26,6,477,50.8,8.84,other metabolic processes;other biological processes,other membranes;mitochondrion,other molecular function,19044,ENSMUSG00000062729,Ppox,Heme biosynthesis,Heme Biosynthesis
Q8K356,0.09613417889204356,1.0689054009052839,24.17495125897856,0.6234800297117494,0.540784597669383,0.6565287624916571,0.2373695088519272,-6.611191161145768,"Lymphocyte antigen 6 complex, locus H OS=Mus musculus OX=10090 GN=Ly6h PE=1 SV=1",0,41.419,16,3,46,3,160,17,8.25,NA,NA,NA,23934,ENSMUSG00000022577,Ly6h,NA,NA
Q80ZP8,0.0959659502089174,1.0687807660662476,21.622445843321778,0.5376461994926035,0.5974019391705108,0.7044766733306352,0.2547051881040131,-6.662193898080767,Armet protein OS=Mus musculus OX=10090 GN=Manf PE=1 SV=1,0,26.66,29,4,25,4,165,19,8.13,signal transduction,non-structural extracellular,signal transduction activity or receptor binding,NA,ENSMUSG00000032575,Manf,NA,NA
P35290,0.09593324913681656,1.0687565406549164,21.750075810053996,0.621439695706768,0.542096049450386,0.6572360404484483,0.23762522685061505,-6.612487550518284,Ras-related protein Rab-24 OS=Mus musculus OX=10090 GN=Rab24 PE=1 SV=2,0,63.332,21,3,36,3,203,23.1,6.23,other metabolic processes;transport,other membranes;cytosol;other cytoplasmic organelle;other cell component,other molecular function,19336,ENSMUSG00000034789,Rab24,Neutrophil degranulation; RAB geranylgeranylation,NA
P98200,0.09569216175658823,1.0685779566995983,18.079483876179395,0.5899687765702135,0.5625402301906892,0.6750653585067411,0.24407145847434455,-6.631967105114114,Phospholipid-transporting ATPase IB OS=Mus musculus OX=10090 GN=Atp8a2 PE=1 SV=1,0,25.282,3,3,27,1,1148,129.3,7.33,cell organization and biogenesis;transport;developmental processes;other biological processes,plasma membrane;other membranes;ER/Golgi;nucleus;other cytoplasmic organelle;other cell component,transporter activity;other molecular function,50769,ENSMUSG00000021983,Atp8a2,Ion transport by P-type ATPases,NA
Q8VDN2,0.09542068972268325,1.0683769012223527,29.10888274287196,0.5813988461322164,0.5681767212570661,0.6785407449921508,0.24532799258258603,-6.6371031125484325,Sodium/potassium-transporting ATPase subunit alpha-1 OS=Mus musculus OX=10090 GN=Atp1a1 PE=1 SV=1,0,1112.478,48,50,1620,33,1023,112.9,5.45,other metabolic processes;transport;other biological processes,plasma membrane;other membranes;cytoskeleton;ER/Golgi;other cytoplasmic organelle;other cell component,transporter activity;cytoskeletal activity;other molecular function,11928,ENSMUSG00000033161,Atp1a1,Ion homeostasis; Ion transport by P-type ATPases,NA
F2Z471,0.09523461348599227,1.0682391127586386,25.44744755867059,0.5615563316085203,0.5813387709993896,0.6897995315774511,0.24939863319226588,-6.6487168763965325,Voltage-dependent anion-selective channel protein 1 OS=Mus musculus OX=10090 GN=Vdac1 PE=1 SV=1,0,568.522,67,16,2081,1,254,28.1,7.36,transport;other biological processes,plasma membrane;other membranes;mitochondrion,transporter activity,NA,ENSMUSG00000020402,Vdac1,NA,NA
P27659,-0.09519339029839102,-1.0682085896120508,23.930237253210684,-0.6420019931900401,0.5289585369086796,0.646195162416958,0.23363337158797184,-6.5992368184152586,60S ribosomal protein L3 OS=Mus musculus OX=10090 GN=Rpl3 PE=1 SV=3,0,101.948,28,10,103,10,403,46.1,10.21,cell organization and biogenesis;protein metabolism;other metabolic processes;other biological processes,cytosol;translational apparatus;nucleus;other cell component,nucleic acid binding activity;other molecular function,27367,ENSMUSG00000060036,Rpl3,L13a-mediated translational silencing of Ceruloplasmin expression; SRP-dependent cotranslational protein targeting to membrane; Major pathway of rRNA processing in the nucleolus and cytosol; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),Cytoplasmic Ribosomal Proteins
Q8BVU5,0.095039458806216,1.0680946208482813,20.087164012767094,0.6753158672420309,0.5080524212479427,0.6268736982273457,0.22664765104226062,-6.576896174443336,"ADP-ribose pyrophosphatase, mitochondrial OS=Mus musculus OX=10090 GN=Nudt9 PE=1 SV=1",0,15.881,6,2,13,2,350,38.6,6.76,other metabolic processes,other membranes;nucleus;other cell component,other molecular function,74167,ENSMUSG00000029310,Nudt9,Phosphate bond hydrolysis by NUDT proteins,Purine metabolism
O88531,0.09496026821209114,1.068035993956361,23.665026526683327,0.6652804141581683,0.514300324125289,0.6322076036736631,0.2285761370254944,-6.5837392657953275,Palmitoyl-protein thioesterase 1 OS=Mus musculus OX=10090 GN=Ppt1 PE=1 SV=2,0,95.243,26,6,86,6,306,34.5,8,cell-cell signaling;cell organization and biogenesis;protein metabolism;other metabolic processes;transport;developmental processes;other biological processes,non-structural extracellular;other membranes;cytosol;ER/Golgi;nucleus;other cytoplasmic organelle;other cell component,other molecular function,19063,ENSMUSG00000028657,Ppt1,Fatty acyl-CoA biosynthesis,NA
P61358,0.094672562311235,1.067823024748169,23.057092506265946,0.6232162354971199,0.5409540580113583,0.6565287624916571,0.2373695088519272,-6.611358999943332,60S ribosomal protein L27 OS=Mus musculus OX=10090 GN=Rpl27 PE=1 SV=2,0,55.037,43,5,86,5,136,15.8,10.56,protein metabolism;RNA metabolism OR transcription;other metabolic processes;other biological processes,other membranes;cytosol;ER/Golgi;translational apparatus;other cell component,other molecular function,108167922; 19942,ENSMUSG00000063316,Rpl27,L13a-mediated translational silencing of Ceruloplasmin expression; SRP-dependent cotranslational protein targeting to membrane; Major pathway of rRNA processing in the nucleolus and cytosol; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),Cytoplasmic Ribosomal Proteins
