"","Accession","log2_foldchange","foldchange","AveExpr","t","p_value","adj_p_value","q_value","B","description","exp_q.value_combined","sum_pep_score","coverage_percent","num_peptides","num_psms","num_unique_peptides","num_aas","mw_kda","calc_pi","biological_process","cellular_component","molecular_function","entrez_gene_id","ensembl_gene_id","gene_symbol","reactome_pathways","wikipathways"
"3770","P35561",0.0238680467867809,1.01668168028512,18.9336556385062,-0.19586392213032,0.846909332983413,0.897464286444644,0.324480310774225,-6.79174256331531,"Inward rectifier potassium channel 2 OS=Mus musculus OX=10090 GN=Kcnj2 PE=1 SV=1",0,6.158,7,3,6,2,428,48.4,5.83,"cell organization and biogenesis;transport;other biological processes","plasma membrane;other membranes;ER/Golgi;other cell component","transporter activity;other molecular function","16518","ENSMUSG00000041695","Kcnj2","Phase 4 - resting membrane potential; Activation of G protein gated Potassium channels; Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits; Classical Kir channels",NA
"3771","Q6PAK3",0.0238064002702885,1.01663823829415,21.7932269056728,-0.120440026976468,0.905467871206371,0.937205608751446,0.338848878757889,-6.8041652577271,"Protein arginine N-methyltransferase 8 OS=Mus musculus OX=10090 GN=Prmt8 PE=1 SV=2",0,23.11,11,4,25,2,394,45.2,6.93,"cell organization and biogenesis;protein metabolism;other metabolic processes","plasma membrane;other membranes","other molecular function","381813","ENSMUSG00000030350","Prmt8",NA,NA
"3772","Q9R1Q7",-0.023797372004541,-1.01663187627639,19.6523822017504,0.17328083021791,0.864363079109679,0.909115264150319,0.328692749000305,-6.7960815994101,"Proteolipid protein 2 OS=Mus musculus OX=10090 GN=Plp2 PE=1 SV=1",0.001,4.891,8,1,7,1,152,16.6,7.14,NA,"plasma membrane;other membranes","other molecular function","18824","ENSMUSG00000031146; ENSMUSG00000057762","Plp2",NA,NA
"3773","Q8VEK0",-0.023723157982797,-1.01657958081721,24.5993149727533,0.173890793749446,0.863890669477294,0.908860952592103,0.328600802061926,-6.79597135408569,"Cell cycle control protein 50A OS=Mus musculus OX=10090 GN=Tmem30a PE=1 SV=1",0,140.882,25,10,102,10,364,41,8.37,"cell organization and biogenesis;transport;other biological processes","plasma membrane;other membranes;ER/Golgi;other cell component","transporter activity","69981","ENSMUSG00000032328","Tmem30a","Neutrophil degranulation",NA
"3774","D3YW49",0.0237006734806329,1.01656373747747,19.735502660073,-0.177433206007253,0.861148161892653,0.907336522276195,0.328049640717535,-6.79532346408953,"Teneurin-3 OS=Mus musculus OX=10090 GN=Tenm3 PE=1 SV=1",0.053,1.152,2,1,1,1,495,53.6,6.62,"developmental processes;signal transduction","other membranes",NA,NA,"ENSMUSG00000031561","Tenm3",NA,NA
"3775","Q9CYW4",-0.0234320175537022,-1.01637445253617,23.9800355497274,0.126105616198527,0.901045263730724,0.935242624220091,0.338139157111691,-6.80343744733885,"Haloacid dehalogenase-like hydrolase domain-containing protein 3 OS=Mus musculus OX=10090 GN=Hdhd3 PE=1 SV=1",0,100.822,57,11,103,11,251,28,6.8,NA,"nucleus;other cell component","other molecular function","72748","ENSMUSG00000038422","Hdhd3",NA,NA
"3776","Q6ZPE2",-0.0234045196865615,-1.01635508055351,25.3318233372955,0.194786024349837,0.847740632931052,0.897714840657777,0.324570899235706,-6.79196168337431,"Myotubularin-related protein 5 OS=Mus musculus OX=10090 GN=Sbf1 PE=1 SV=2",0,324.579,22,29,197,29,1867,208.6,7.12,"other biological processes","nucleus;other cell component","enzyme regulator activity","77980","ENSMUSG00000036529","Sbf1","RAB GEFs exchange GTP for GDP on RABs; Synthesis of PIPs at the ER membrane",NA
"3777","O70252",-0.0233913581602323,-1.01634580851559,23.1588221365044,0.190640737348679,0.850939279655018,0.899799222194909,0.325324512253133,-6.79279313662547,"Heme oxygenase 2 OS=Mus musculus OX=10090 GN=Hmox2 PE=1 SV=1",0,87.365,37,9,76,9,315,35.7,5.87,"other metabolic processes;stress response;other biological processes","plasma membrane;other membranes;ER/Golgi","other molecular function","15369","ENSMUSG00000004070","Hmox2","RHOA GTPase cycle; Neutrophil degranulation; Cytoprotection by HMOX1; Heme degradation; Iron uptake and transport",NA
"3778","Q6URW6",0.0231995899369863,1.0162107211469,27.2644309012943,-0.190094056325197,0.85136131764413,0.900004010953733,0.325398554107623,-6.79290145943486,"Myosin-14 OS=Mus musculus OX=10090 GN=Myh14 PE=1 SV=1",0,299.184,20,33,192,27,2000,228.4,5.55,"cell organization and biogenesis;developmental processes;other biological processes","cytoskeleton;other cell component","cytoskeletal activity;other molecular function","71960","ENSMUSG00000030739","Myh14","RHO GTPases activate PAKs",NA
"3779","Q9DB34",0.023085252619147,1.01613018700709,22.7341375704584,-0.124548974431221,0.902260065972622,0.935607693490202,0.338271148759725,-6.80364074290515,"Charged multivesicular body protein 2a OS=Mus musculus OX=10090 GN=Chmp2a PE=1 SV=1",0,17.279,18,5,31,5,222,25.1,5.97,"cell cycle OR cell proliferation;cell organization and biogenesis;transport;other biological processes","other membranes;cytosol;nucleus;other cytoplasmic organelle","other molecular function","68953","ENSMUSG00000033916","Chmp2a","Macroautophagy; Sealing of the nuclear envelope (NE) by ESCRT-III; Pyroptosis; Endosomal Sorting Complex Required For Transport (ESCRT); Lysosome Vesicle Biogenesis",NA
"3780","A8DUK4",-0.0230633145576427,-1.01611473553855,25.6120948658311,0.0951054822654371,0.925281095131298,0.951113391072223,0.343877269968311,-6.80701110448959,"Beta-globin OS=Mus musculus OX=10090 GN=Hbb-bs PE=1 SV=1",0,198.204,86,11,200,3,147,15.7,7.69,"other metabolic processes;transport;other biological processes","non-structural extracellular;cytosol;other cell component","other molecular function","100503605; 101488143","ENSMUSG00000052305; ENSMUSG00000073940","Hbb-bs","Scavenging of heme from plasma; Neutrophil degranulation; Erythrocytes take up carbon dioxide and release oxygen; Erythrocytes take up oxygen and release carbon dioxide; Cytoprotection by HMOX1; Heme signaling",NA
"3781","Q9ERN0",-0.0227719800994706,-1.01590956442489,19.6980632269814,0.139402429546954,0.890678998593923,0.928915194735478,0.335851460189841,-6.80159819615901,"Secretory carrier-associated membrane protein 2 OS=Mus musculus OX=10090 GN=Scamp2 PE=1 SV=1",0,8.652,4,1,2,1,329,36.4,6.32,"transport","other membranes;ER/Golgi;other cytoplasmic organelle;other cell component",NA,"24044","ENSMUSG00000040188","Scamp2",NA,NA
"3782","O88575",0.0227234446588085,1.01587538756312,21.0795119674534,-0.203945876712809,0.840682296247298,0.892064870627518,0.322528139363281,-6.79006127508715,"Sodium- and chloride-dependent transporter XTRP3B OS=Mus musculus OX=10090 GN=Slc6a20b PE=1 SV=3",0.053,1.148,1,1,2,1,635,70.6,5.81,"transport","plasma membrane;other membranes","transporter activity","22599","ENSMUSG00000025243","Slc6a20b",NA,NA
"3783","E9Q0J5",-0.022612891258607,-1.01579754424065,25.584255121034,0.130461012584634,0.897647660917791,0.933191532445441,0.337397580085711,-6.80285524620794,"Kinesin-like protein KIF21A OS=Mus musculus OX=10090 GN=Kif21a PE=1 SV=2",0,363.393,23,28,178,27,1672,186.5,6.47,"other biological processes",NA,"cytoskeletal activity;other molecular function",NA,"ENSMUSG00000022629","Kif21a",NA,NA
"3784","Q80UM7",-0.0222787188665201,-1.01556228164186,18.630713414417,0.0658916137392501,0.948232254424411,0.965878344452469,0.3492155733791,-6.73337380889332,"Mannosyl-oligosaccharide glucosidase OS=Mus musculus OX=10090 GN=Mogs PE=1 SV=1",0,13.966,4,2,6,2,834,91.8,9,"protein metabolism;other metabolic processes","other membranes;ER/Golgi","other molecular function","57377","ENSMUSG00000030036","Mogs",NA,NA
"3785","Q9JLJ2",0.0219979758297981,1.01536467626319,24.0312469099429,-0.146400076166541,0.885231605643623,0.925770795936497,0.334714595453381,-6.80055643915087,"4-trimethylaminobutyraldehyde dehydrogenase OS=Mus musculus OX=10090 GN=Aldh9a1 PE=1 SV=1",0,139.512,24,10,107,10,494,53.5,6.98,"cell organization and biogenesis;other metabolic processes","cytosol","other molecular function","56752",NA,"Aldh9a1","Carnitine synthesis","Tryptophan metabolism"
"3786","A3KGR9",-0.0216110369215627,-1.01509238627396,19.6621395646085,0.111944426292743,0.912105530641426,0.941243230232485,0.340308690243142,-6.80519402724039,"Histocompatibility 13 (Fragment) OS=Mus musculus OX=10090 GN=H13 PE=1 SV=1",0,10.774,3,1,16,1,347,38.2,8.4,"protein metabolism;other metabolic processes","other membranes","other molecular function",NA,"ENSMUSG00000019188","H13",NA,NA
"3787","D3YYH0",0.0212653411681885,1.01484918096856,22.1962285460679,-0.109063623724323,0.914357854900747,0.942342941148578,0.340706293295659,-6.8055258226243,"PEX5-related protein OS=Mus musculus OX=10090 GN=Pex5l PE=1 SV=1",0,152.271,26,11,68,11,591,65.8,5.22,NA,"other membranes;other cell component",NA,"58869","ENSMUSG00000027674","Pex5l",NA,NA
"3788","Q3TDN2",0.0211690563093363,1.01478145262214,22.4343878093773,-0.125801584489741,0.901282510217365,0.935242624220091,0.338139157111691,-6.80347735159368,"FAS-associated factor 2 OS=Mus musculus OX=10090 GN=Faf2 PE=1 SV=2",0,91.448,29,8,85,8,445,52.4,5.47,"cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;transport;other biological processes","other membranes;ER/Golgi;other cell component","enzyme regulator activity;other molecular function","76577","ENSMUSG00000025873","Faf2","Neutrophil degranulation; RHOA GTPase cycle",NA
"3789","O35381",-0.0211065833517488,-1.01473751053858,20.5676612465435,0.14907891514341,0.88314777624686,0.924186241685841,0.33414169615983,-6.80014416358562,"Acidic leucine-rich nuclear phosphoprotein 32 family member A OS=Mus musculus OX=10090 GN=Anp32a PE=1 SV=1",0,11.36,13,4,24,4,247,28.5,4.07,"transport;other biological processes","ER/Golgi;nucleus;other cell component","other molecular function","11737","ENSMUSG00000032249","Anp32a","HuR (ELAVL1) binds and stabilizes mRNA",NA
"3790","A0A0R4J2C2",-0.0210731517569123,-1.01471399628276,24.0309151713171,0.122367302181091,0.903963058967485,0.937011682112272,0.338778764128151,-6.80392142461496,"Synaptotagmin-2 OS=Mus musculus OX=10090 GN=Syt2 PE=1 SV=1",0,236.363,45,18,309,9,422,47.2,7.99,"cell-cell signaling;transport;other biological processes","other membranes;ER/Golgi","other molecular function","20980","ENSMUSG00000026452","Syt2",NA,NA
"3791","Q6PDS3",0.0210703556832321,1.01471202967702,20.9214482792488,-0.164389803713977,0.871254956768199,0.914168206768762,0.330519652216312,-6.79764473420643,"NAD(+) hydrolase SARM1 OS=Mus musculus OX=10090 GN=Sarm1 PE=1 SV=1",0,12.927,3,2,6,2,724,79.6,6.27,"other metabolic processes;stress response;developmental processes;signal transduction;other biological processes","other membranes;cytoskeleton;mitochondrion;other cell component","other molecular function","237868","ENSMUSG00000050132","Sarm1","IKK complex recruitment mediated by RIP1; Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon; TRAF6-mediated induction of TAK1 complex within TLR4 complex; MyD88-independent TLR4 cascade",NA
"3792","P58044",0.0210263026774911,1.01468104569833,20.1687644761807,-0.119572812977399,0.906145110527616,0.937547356416208,0.33897243842499,-6.80427371436875,"Isopentenyl-diphosphate Delta-isomerase 1 OS=Mus musculus OX=10090 GN=Idi1 PE=1 SV=1",0,37.106,30,5,28,5,227,26.3,6.16,"other metabolic processes;other biological processes","other cytoplasmic organelle;other cell component","other molecular function","102635781; 319554",NA,"Idi1","Cholesterol biosynthesis","Cholesterol Biosynthesis; Cholesterol metabolism (includes both Bloch and Kandutsch-Russell pathways); Exercise-induced Circadian Regulation"
"3793","Q78ZM0",0.0205962959864721,1.01437865703772,23.0974338321298,-0.130428583751379,0.897672950900956,0.933191532445441,0.337397580085711,-6.80285965398641,"Sorting nexin-3 OS=Mus musculus OX=10090 GN=Snx3 PE=1 SV=1",0,40.606,40,7,70,5,162,18.8,8.66,"cell organization and biogenesis;transport;other biological processes","other membranes;cytosol;other cytoplasmic organelle;other cell component","other molecular function","54198","ENSMUSG00000019804","Snx3",NA,NA
"3794","G3UY93",-0.0205784530292696,-1.01436611148753,20.872279410952,0.0958694503160921,0.924682819477671,0.950985123058847,0.343830894368221,-6.80693505859322,"Valyl-tRNA synthetase (Fragment) OS=Mus musculus OX=10090 GN=Vars PE=1 SV=1",0,58.381,5,5,45,5,1278,141.3,7.75,"protein metabolism;RNA metabolism OR transcription;other metabolic processes",NA,"other molecular function",NA,"ENSMUSG00000007029","Vars",NA,NA
"3795","Q4ACU6",0.0203698533284324,1.01421945459557,27.0739413673889,-0.118962702540702,0.906621612634203,0.937794166769395,0.339061673285155,-6.8043495478882,"SH3 and multiple ankyrin repeat domains protein 3 OS=Mus musculus OX=10090 GN=Shank3 PE=1 SV=3",0,608.893,45,48,465,44,1730,185.3,8.88,"cell organization and biogenesis;developmental processes;signal transduction;other biological processes","plasma membrane;other membranes;other cell component","signal transduction activity or receptor binding;cytoskeletal activity;other molecular function","58234","ENSMUSG00000022623","Shank3","RET signaling; Neurexins and neuroligins",NA
"3796","D3Z6E3",0.0203047931134464,1.01417371807742,18.3757090389524,-0.080529980007149,0.936813683408481,0.958892839644037,0.346689947785535,-6.60857121441891,"Carbohydrate sulfotransferase OS=Mus musculus OX=10090 GN=Chst13 PE=3 SV=2",0.022,1.666,2,1,1,1,336,39,10.26,"protein metabolism;other metabolic processes","other membranes;ER/Golgi","other molecular function","71797","ENSMUSG00000056643","Chst13","Chondroitin sulfate biosynthesis","Metapathway biotransformation"
"3797","A2AHL1",0.0202125000697713,1.01410884075913,19.839912767521,-0.115118453383234,0.909624839665256,0.939450862349724,0.339660655445095,-6.80481845889991,"Anoctamin-3 OS=Mus musculus OX=10090 GN=Ano3 PE=1 SV=1",0,21.973,5,4,12,4,981,114.5,8.87,"cell organization and biogenesis;transport;other biological processes","plasma membrane;other membranes","transporter activity;other molecular function","228432","ENSMUSG00000074968","Ano3","Stimuli-sensing channels",NA
"3798","P08113",-0.0200679143884308,-1.01400721271825,26.6444291095106,0.121117138339701,0.904939141863277,0.937205608751446,0.338848878757889,-6.80408003196513,"Endoplasmin OS=Mus musculus OX=10090 GN=Hsp90b1 PE=1 SV=2",0,419.897,45,36,375,34,802,92.4,4.82,"cell organization and biogenesis;protein metabolism;other metabolic processes;stress response;transport;other biological processes","non-structural extracellular;plasma membrane;other membranes;cytosol;ER/Golgi;other cell component","signal transduction activity or receptor binding;nucleic acid binding activity;other molecular function","22027","ENSMUSG00000020048","Hsp90b1","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs); Post-translational protein phosphorylation; Scavenging by Class A Receptors; Interleukin-4 and Interleukin-13 signaling; Trafficking and processing of endosomal TLR","Focal Adhesion-PI3K-Akt-mTOR-signaling pathway"
"3799","A0A0R4J034",0.0199633883083479,1.0139337485719,18.5740570679695,-0.180914360719601,0.858454848094736,0.905075055201005,0.327232002009849,-6.79467409473058,"Pyridoxal-dependent decarboxylase domain-containing protein 1 OS=Mus musculus OX=10090 GN=Pdxdc1 PE=1 SV=1",0.004,2.713,2,1,1,1,789,87.4,5.67,"other metabolic processes","ER/Golgi","other molecular function","94184","ENSMUSG00000022680","Pdxdc1",NA,NA
"3800","B2RQS1",0.0199311669259679,1.01391110346586,17.9071845309164,-0.149494621868114,0.883030075550214,0.924186241685841,0.33414169615983,-6.72394046287516,"Striatin-3 OS=Mus musculus OX=10090 GN=Strn3 PE=1 SV=1",0,60.914,16,7,52,1,712,77.7,5.22,NA,"other membranes","other molecular function","94186","ENSMUSG00000020954","Strn3",NA,NA
"3801","Q03141",-0.0198751520541798,-1.01387173755947,20.6069643931916,0.109665326365192,0.913887357883627,0.942342941148578,0.340706293295659,-6.80545723542104,"MAP/microtubule affinity-regulating kinase 3 OS=Mus musculus OX=10090 GN=Mark3 PE=1 SV=2",0,101.517,21,14,109,5,753,84.3,9.51,"cell organization and biogenesis;protein metabolism;other metabolic processes;signal transduction;other biological processes","plasma membrane;other membranes;other cell component","kinase activity;other molecular function","17169","ENSMUSG00000007411","Mark3","RAF activation; MAP2K and MAPK activation; Negative regulation of MAPK pathway",NA
